"","species_name"
"90","Chamaecrista nictitans subsp. brachypoda (Benth.) H.S.Irwin & Barneby"
"91","Chamaecrista nictitans subsp. disadena (Steud.) H.S.Irwin & Barneby"
"92","Chamaecrista pascuorum (Mart. ex Benth.) H.S.Irwin & Barneby"
"93","Chamaecrista repens (Vogel) H.S.Irwin & Barneby"
"94","Chamaecrista rotundifolia var. grandiflora (Benth.) H.S.Irwin & Barneby"
"95","Chamaecrista pilosa (L.) Greene"
"96","Chamaecrista decora (H.S.Irwin & Barneby) Conc., L.P.Queiroz & G.P.Lewis"
"97","Chamaecrista brachystachya (Benth.) Conc., L.P.Queiroz & G.P.Lewis"
"98","Chamaecrista blanchetii Benth."
"99","Chamaecrista cytisoides (DC. ex Collad.) H.S.Irwin & Barneby"
"100","Chamaecrista depauperata Conc., L.P.Queiroz & G.P.Lewis"
"101","Chamaecrista coriacea (Bong. ex Benth.) H.S.Irwin & Barneby"
"102","Chamaecrista confertiformis (H.S.Irwin & Barneby) Conc., L.P.Queiroz & G.P.Lewis"
"103","Chamaecrista unijuga (Benth.) Conc., L.P.Queiroz & G.P.Lewis"
"104","Chamaecrista onusta H.S.Irwin & Barneby"
"105","Chamaecrista amorimii Barneby"
