"","species_name"
"175","Begonia paracauliflora Rimi, C.I Peng & S.M.Ku"
"176","Begonia labiensis Sands"
"177","Begonia bruneiana Sands"
"178","Begonia baik C.W.Lin & C.I Peng"
"179","Begonia rubida Ridl."
"180","Begonia pendula Ridl."
"181","Begonia baramensis Merr."
"182","Begonia nothobaramensis Joffre"
"183","Begonia amphioxus Sands"
"184","Begonia dolichocarpa Girm."
"185","Begonia cucphuongensis H.Q.Nguyen & Tebbitt"
"186","Begonia doloisii Rimi"
"187","Begonia hainanensis Chun & F.Chun"
"188","Begonia peltatifolia H.L.Li"
"189","Begonia variegata Y.M.Shui & W.H.Chen"
"190","Begonia L."
"191","Begonia ningmingensis D.Fang, Y.G.Wei & C.I Peng"
"192","Begonia leprosa Hance"
"193","Begonia masoniana Irmsch."
"194","Begonia morsei Irmsch."
"195","Begonia pulvinifera C.I Peng & Yan Liu"
"196","Begonia sinofloribunda Dorr"
"197","Begonia pseudodryadis C.Y.Wu"
"198","Begonia multangula Blume"
"199","Begonia robusta Blume"
"200","Begonia L."
"201","Begonia L."
"202","Begonia areolata Miq."
"203","Begonia L."
"204","Begonia scottii Tebbitt"
"205","Begonia pedatifida Lév."
"206","Begonia limprichtii Irmsch."
"207","Begonia L."
"208","Begonia diadema Linden ex Rodigas"
"209","Begonia hatacoa Buch.-Ham. ex D.Don"
"210","Begonia longifolia Blume"
"211","Begonia aptera Blume"
"212","Begonia handelii Irmsch."
"213","Begonia acetosella Craib"
"214","Begonia silletensis C.B.Clarke"
"215","Begonia aborensis Dunn"
"216","Begonia roxburghii (Miq.) A.DC."
"217","Begonia obovoidea Craib"
"218","Begonia L."
"219","Begonia palmata Sessé & Moc."
"220","Begonia sizemoreae Kiew"
"221","Begonia baviensis Gagnep."
"222","Begonia balansana Gagnep."
"223","Begonia sikkimensis A.DC."
"224","Begonia perakensis King"
"225","Begonia cathcartii Hook.fil. & Thomson"
"226","Begonia griffithiana (A.DC.) Warb."
"227","Begonia L."
"228","Begonia nepalensis (A.DC.) Warb."
"229","Begonia ceratocarpa S.H.Huang & Y.M.Shui"
"230","Begonia pavonina Ridl."
"231","Begonia koksunii Kiew"
"232","Begonia rhoephila Ridl."
"233","Begonia decora Stapf"
"234","Begonia venusta King"
"235","Begonia abdullahpieei Kiew"
"236","Begonia dux C.B.Clarke"
"237","Begonia thomsonii A.DC."
"238","Begonia versicolor Irmsch."
"239","Begonia L."
"240","Begonia flagellaris Hara"
"241","Begonia L."
"242","Begonia L."
"243","Begonia rubella Buch.-Ham. ex D.Don"
"244","Begonia tribenensis C.R.Rao"
"245","Begonia picta Sm."
"246","Begonia demissa Craib"
"247","Begonia aceroides Irmsch."
"248","Begonia brandisiana Kurz"
"249","Begonia rabilii Craib"
"250","Begonia poilanei Kiew"
"251","Begonia murina Craib"
"252","Begonia gigabracteata Hong Z.Li & H.Ma"
"253","Begonia boisiana Gagnep."
"254","Begonia L."
"255","Begonia putii Craib"
"256","Begonia wilsonii Gagnep."
"257","Begonia lithophila C.Y.Wu"
"258","Begonia yunnanensis Lév."
"259","Begonia alicida C.B.Clarke"
"260","Begonia grandis Dryand."
"261","Begonia L."
"262","Begonia elisabethae Kiew"
"263","Begonia tenuifolia Dryand."
"264","Begonia smithiae Geddes"
"265","Begonia sibthorpioides Ridl."
"266","Begonia martabanica A.DC."
"267","Begonia hymenophylla Gagnep."
