"","species_name"
"153","Asclepias virletii E.Fourn."
"154","Asclepias notha W.D.Stevens"
"155","Asclepias scheryi Woodson"
"156","Asclepias vinosa (E.Fourn.) Woodson"
"157","Asclepias L."
"158","Asclepias auriculata (Engelm. ex Torr.) Holz."
"159","Asclepias pellucida E.Fourn."
"160","Asclepias ovata M.Martens & Galeotti"
"161","Asclepias puberula A.Gray"
"162","Asclepias jaliscana M.E.Jones"
"163","Asclepias jorgeana Fishbein & S.P.Lynch"
"164","Asclepias coulteri A.Gray"
"165","Asclepias macrotis Torr."
"166","Calotropis procera (Aiton) Aiton fil."
"167","Calotropis gigantea (L.) W.T.Aiton"
"168","Kanahia laniflora (Forssk.) R.Br."
"169","Pergularia daemia (Forssk.) Chiov."
"170","Oxystelma esculentum Wall. ex Decne."
"171","Solenostemma argel (Delile) Hayne"
"172","Calciphila galgalensis (Liede) Liede & Meve"
"173","Calciphila gillettii Liede & Meve"
"174","Vincetoxicum mongolicum Maxim."
"175","Vincetoxicum nigrum (L.) Moench"
"176","Vincetoxicum stocksii Ali & Khatoon"
"177","Vincetoxicum rossicum (Kleopow) Barbar."
"178","Vincetoxicum hirundinaria Medik."
"179","Vincetoxicum magnificum (Nakai) Kitag."
"180","Vincetoxicum macrophyllum Siebold & Zucc."
"181","Tylophora indica (Burm.fil.) Merr."
"182","Tylophora villosa Blume"
"183","Tylophora tanakae Maxim. ex Franch. & Sav."
"184","Tylophora brownii Hayata"
"185","Tylophora hirsuta (Wall.) Wight"
"186","Vincetoxicum inamoenum Maxim."
"187","Tylophora aristolochioides Miq."
"188","Tylophora floribunda Benth."
"189","Vincetoxicum carnosum (R.Br.) Benth."
"190","Vincetoxicum pycnostelma Kitag."
"191","Vincetoxicum acuminatum Raf."
"192","Vincetoxicum nipponicum (Matsum.) Kitag."
"193","Vincetoxicum japonicum C.Morren & Decne."
"194","Vincetoxicum katoi (Ohwi) Kitag."
"195","Vincetoxicum yamanakae (Ohwi & Ohashi) H.Ohashi"
"196","Vincetoxicum amplexicaule Siebold & Zucc."
"197","Vincetoxicum atratum (Bunge) C.Morren & Decne."
"198","Tylophora oblonga N.E.Br."
"199","Tylophora tenuis Blume"
"200","Tylophora japonica Miq."
