"","species_name"
"128","Pyrostria serpentina Lantz, Klack. & Razafim."
"129","Pyrostria longiflora (Cavaco) Razafim., Lantz & B.Bremer"
"130","Pyrostria richardiae (Cavaco) Razafim., Lantz & B.Bremer"
"131","Pyrostria sarodranensis Cavaco"
"132","Pyrostria pendula Lantz, Klack. & Razafim."
"133","Pyrostria orbicularis A.Rich. ex DC."
"134","Pyrostria viburnoides (Baker) Verdc."
"135","Pyrostria revoluta (Balf.f.) Razafim., Lantz & B.Bremer"
"136","Peponidium horridum Arènes"
"137","Peponidium velutinum Arènes"
"138","Peponidium madagascariense Cavaco"
"139","Peponidium (Baill.) Arènes"
"140","Peponidium crassifolium Lantz, Klack. & Razafim."
"141","Peponidium cystiporon (Cavaco) Razafim., Lantz & B.Bremer"
"142","Peponidium venulosum (Boivin ex Baill.) Razafim., Lantz & B.Bremer"
"143","Peponidium buxifolium (Baker) Razafim., Lantz & B.Bremer"
"144","Psydrax lividus (Hiern) Bridson"
"145","Psydrax locuples (K.Schum.) Bridson"
"146","Psydrax parviflorus (Afzel.) Bridson"
"147","Psydrax fragrantissimus (K.Schum.) Bridson"
"148","Psydrax obovatus (Klotzsch ex Eckl. & Zeyh.) Bridson"
"149","Psydrax kraussioides (Hiern) Bridson"
"150","Psydrax faulknerae Bridson"
"151","Psydrax schimperianus (A.Rich.) Bridson"
"152","Afrocanthium keniense (Bullock) Lantz"
"153","Afrocanthium pseudoverticillatum (S.Moore) Lantz"
"154","Afrocanthium burttii (Bullock) Lantz"
"155","Afrocanthium parasiebenlistii (Bridson) Lantz"
"156","Afrocanthium siebenlistii (K.Krause) Lantz"
"157","Afrocanthium lactescens (Hiern) Lantz"
"158","Afrocanthium gilfillanii (N.E.Br.) Lantz"
"159","Afrocanthium mundianum (Cham. & Schltdl.) Lantz"
"160","Keetia gueinzii (Sond.) Bridson"
"161","Keetia lukei Bridson"
"162","Keetia zanzibarica (Klotzsch) Bridson"
"163","Keetia venosa (Oliv.) Bridson"
"164","Pseudomussaenda flava Verdc."
"165","Razafimandimbisonia humblotii (Drake) Kainul. & B.Bremer"
"166","Ixora finlaysoniana Wall. ex G.Don"
