"","species_name"
"149","Leavenworthia crassa Rollins"
"150","Leavenworthia alabamica Rollins"
"151","Leavenworthia uniflora (Michx.) Britton"
"152","Selenia dissecta Torr. & A.Gray"
"153","Selenia mexicana Standl."
"154","Selenia grandis R.F.Martin"
"155","Selenia jonesii Cory"
"156","Selenia aurea Nutt."
"157","Planodes virginicum (L.) Greene"
"158","Ornithocarpa torulosa Rollins"
"159","Aplanodes doidgeana Marais"
