"","species_name"
"120","Vachellia gerrardii (Benth.) P.J.H.Hurter"
"121","Vachellia robusta subsp. clavigera (E.Mey.) Kyal. & Boatwr."
"122","Vachellia bellula (Drake) Boatwr."
"123","Vachellia reficiens (Wawra & Peyr.) Kyal. & Boatwr."
"124","Vachellia sieberiana var. woodii (Burtt Davy) Kyal. & Boatwr."
"125","Vachellia davyi (N.E.Br.) Kyal. & Boatwr."
"126","Vachellia amythethophylla (Steud. ex A.Rich.) Kyal. & Boatwr."
"127","Vachellia arenaria (Schinz) Kyal. & Boatwr."
"128","Vachellia myrmecophila (R.Vig.) Boatwr."
"129","Vachellia borleae (Burtt Davy) Kyal. & Boatwr."
"130","Vachellia ormocarpoides (P.J.H.Hurter) Kyal. & Boatwr."
"131","Vachellia kosiensis (P.P.Sw. ex Coates Palgr.) Kyal. & Boatwr."
"132","Vachellia karroo (Hayne) Banfi & Galasso"
"133","Vachellia robbertsei (P.P.Sw. ex Coates Palgr.) Kyal. & Boatwr."
"134","Vachellia sekhukhuniensis (P.J.H.Hurter) Kyal. & Boatwr."
"135","Vachellia swazica (Burtt Davy) Kyal. & Boatwr."
"136","Vachellia dyeri (P.P.Sw. ex Coates Palgr.) Kyal. & Boatwr."
"137","Vachellia xanthophloea (Benth.) P.J.H.Hurter"
"138","Vachellia kirkii (Oliv.) Kyal. & Boatwr."
"139","Vachellia nebrownii (Burtt Davy) Seigler & Ebinger"
"140","Vachellia exuvialis (I.Verd.) Kyal. & Boatwr."
"141","Vachellia permixta (Burtt Davy) Kyal. & Boatwr."
"142","Vachellia gummifera (Willd.) Kyal. & Boatwr."
"143","Vachellia torrei (Brenan) Kyal. & Boatwr."
"144","Vachellia nilotica subsp. tomentosa (Benth.) Kyal. & Boatwr."
"145","Vachellia hockii (De Wild.) Seigler & Ebinger"
"146","Vachellia ehrenbergiana (Hayne) Kyal. & Boatwr."
"147","Vachellia erioloba (E.Mey.) P.J.H.Hurter"
"148","Vachellia haematoxylon (Willd.) Seigler & Ebinger"
"149","Vachellia giraffae (Willd.)"
"150","Vachellia vernicosa (Britton & Rose) Seigler & Ebinger"
"151","Vachellia schottii (Torr.) Seigler & Ebinger"
"152","Vachellia constricta (Benth.) Seigler & Ebinger"
"153","Vachellia caven (Molina) Seigler & Ebinger"
"154","Vachellia farnesiana (L.) Wight & Arn."
"155","Vachellia cochliacantha (S.Watson) Seigler & Ebinger"
"156","Vachellia campechiana (Mill.) Seigler & Ebinger"
"157","Vachellia pennatula (Schltdl. & Cham.) Seigler & Ebinger"
"158","Vachellia macracantha (Humb. & Bonpl. ex Willd.) Seigler & Ebinger"
"159","Vachellia collinsii (Saff.) Seigler & Ebinger"
"160","Vachellia Wight & Arn."
"161","Vachellia anegadensis (Britton) Seigler & Ebinger"
"162","Vachellia oviedoensis (R.G.García & M.M.Mejía) Seigler & Ebinger"
"163","Vachellia choriophylla (Benth.) Seigler & Ebinger"
"164","Anadenanthera colubrina (Vell.) Brenan"
"165","Anadenanthera peregrina (L.) Speg."
"166","Parkia timoriana (DC.) Merr."
"167","Parkia biglandulosa Wight & Arn."
"168","Parkia speciosa Hassk."
"169","Parkia madagascariensis R.Vig."
"170","Parkia ulei (Harms) Kuhlm."
"171","Parkia velutina Benoist"
"172","Parkia panurensis Benth."
"173","Parkia decussata Ducke"
"174","Parkia nitida Miq."
"175","Parkia multijuga Benth."
"176","Parkia discolor Spruce ex Benth."
"177","Parkia bahiae H.C.Hopkins"
"178","Parkia leiophylla Kurz"
"179","Parkia biglobosa (Jacq.) R.Br. ex G.Don"
"180","Parkia pendula (Willd.) Benth. ex Walp."
"181","Parkia sumatrana Miq."
"182","Parkia platycephala Benth."
"183","Lachesiodendron viridiflorum (Kunth) P.G.Ribeiro, L.P.Queiroz & Luckow"
"184","Marlimorimia contorta"
"185","Marlimorimia bahiana (L.P.Queiroz & L.M.Borges, 2022) L.P.Queiroz & L.M.Borges, 2022"
"186","Marlimorimia psilostachya (Borges, Inglis, Simon, Ribeiro & de Queiroz, 2022) L.P.Queiroz & Marc.F.Simon, 2022"
"187","Parapiptadenia excelsa (Griseb.) Burkart"
"188","Parapiptadenia pterosperma (Benth.) Brenan"
"189","Parapiptadenia zehntneri (Harms) M.P.Lima & H.C.Lima"
"190","Parapiptadenia rigida (Benth.) Brenan"
"191","Microlobius foetidus (Jacq.) M.Sousa & G.Andrade"
"192","Gwilymia paniculata (A.G.Lima, Paula-Souza & Scalon, 2022) A.G.Lima, Paula-Souza & Scalon, 2022"
"193","Gwilymia occhioniana"
"194","Gwilymia racemifera"
"195","Gwilymia polystachya"
"196","Gwilymia moricolor"
"197","Gwilymia coriacea (A.G.Lima, Paula-Souza & Scalon, 2022) A.G.Lima, Paula-Souza & Scalon, 2022"
"198","Gwilymia fissurata"
"199","Naiadendron duckeanum (A.G.Lima, Paula-Souza & Scalon, 2022) A.G.Lima, Paula-Souza & Scalon, 2022"
"200","Pityrocarpa leucoxylon (Barneby & J.W.Grimes) Luckow & R.W.Jobson"
"201","Pityrocarpa obliqua (Pers.) Brenan"
