"","species_name"
"134","Oldenlandia mitrasacmoides (F.Muell.) F.Muell."
"135","Oldenlandia chereevensis Pierre ex Pit."
"136","Hedyotis ovatifolia Cav."
"137","Oldenlandia ovatifolia (Cav.) DC."
"138","Oldenlandia krewanhensis Pierre ex Pit."
"139","Hedyotis oligocephala (Pierre ex Pit.) Fukuoka"
"140","Oldenlandia brachypoda DC."
"141","Oldenlandia diffusa (Willd.) Roxb."
"142","Oldenlandia herbacea DC."
"143","Oldenlandia galioides (F.Muell.) F.Muell."
"144","Oldenlandia lancifolia (Schumach.) DC."
"145","Hedyotis koana R.J.Wang"
"146","Oldenlandia stocksii Hook.f."
"147","Oldenlandia gracilipes Craib"
"148","Oldenlandia linoides Griff."
"149","Hedyotis pinifolia Wall. ex G.Don"
"150","Oldenlandia pinifolia (Wall. ex G.Don) Kuntze"
"151","Hedyotis verticillata (L.) Lam."
"152","Oldenlandia verticillata L."
"153","Hedyotis angustifolia Cham. & Schltdl."
"154","Hedyotis tenelliflora Blume"
"155","Oldenlandia tenelliflora Elmer"
"156","Hedyotis L."
"157","Hedyotis scabra Wall. ex Kurz"
"158","Oldenlandia auricularia (L.) K.Schum."
"159","Oldenlandia lineata (Roxb.) Kuntze"
"160","Oldenlandia lapeyrousei (DC.) Terrell & H.Rob."
"161","Exallage pachycarpa (Ridl.) Bremek."
"162","Hedyotis fulva Hook.f."
"163","Hedyotis costata R.Br. ex G.Don"
"164","Hedyotis vestita R.Br. ex G.Don"
"165","Exallage auricularia (L.) Bremek."
"166","Oldenlandia chrysotricha (Palib.) Chun"
"167","Exallage chrysotricha (Palib.) Neupane & N.Wikstr."
"168","Hedyotis L."
"169","Hedyotis L."
"170","Oldenlandia hedyotidea (DC.) Hand.-Mazz."
"171","Hedyotis hedyotidea (DC.) Merr."
"172","Hedyotis L."
"173","Hedyotis L."
"174","Hedyotis L."
"175","Hedyotis L."
"176","Oldenlandia scabra (Wall. ex Kurz) Kuntze"
"177","Hedyotis dianxiensis W.C.Ko"
"178","Hedyotis capitellata Wall. ex G.Don"
"179","Hedyotis L."
"180","Hedyotis scandens Roxb."
"181","Hedyotis lindleyana Hook. ex Wight & Arn."
"182","Neanotis kwangtungensis (Merr. & F.P.Metcalf) W.H.Lewis"
"183","Hedyotis stipulata R.Br. ex Hook.f."
"184","Neanotis gracilis (Hook.f.) W.H.Lewis"
"185","Neanotis hirsuta (L.f.) W.H.Lewis"
"186","Hedyotis pahompokae Fukuoka"
"187","Neanotis calycina (Wall. ex Hook.f.) W.H.Lewis"
"188","Neanotis indica (DC.) W.H.Lewis"
"189","Neanotis monosperma (Wight & Arn.) W.H.Lewis"
"190","Neanotis nummularia (Arn.) W.H.Lewis"
"191","Neanotis W.H.Lewis"
"192","Neanotis wightiana (Wall. ex Wight & Arn.) W.H.Lewis"
"193","Hedyotis nana Merr. & L.M.Perry"
"194","Hedyotis trichoclada Merr. & L.M.Perry"
"195","Hedyotis lessertiana var. marginata Thwaites ex Trimen"
"196","Hedyotis marginata Thwaites ex Hook.f."
"197","Hedyotis quinquenervia Thwaites, 1859"
"198","Hedyotis flavescens Thwaites"
"199","Hedyotis gardneri Thwaites"
"200","Hedyotis dendroides Alston"
"201","Hedyotis lessertiana var. lessertiana"
"202","Hedyotis thwaitesii Hook.f."
"203","Hedyotis obscura Thwaites"
"204","Hedyotis trimenii Deb & Ratna Dutta"
"205","Hedyotis lawsoniae Wight & Arn."
"206","Hedyotis fruticosa L."
"207","Hedyotis rhinophylla Thwaites ex Trimen"
"208","Metabolos decipiens (Thwaites) Ridsdale"
"209","Metabolos rugosus Blume"
"210","Hedyotis nodulosa Arn."
"211","Hedyotis coprosmoides Trimen"
"212","Hedyotis tridentata Ridsdale"
"213","Hedyotis macrostegia Stapf"
"214","Hedyotis pulchella Stapf"
"215","Oldenlandia nutans Valeton"
"216","Hedyotis schlechteri Merr. & L.M.Perry"
"217","Hedyotis valetoniana Merr. & L.M.Perry"
"218","Hedyotis philippensis (Willd. ex Spreng.) Merr. ex C.B.Rob."
"219","Hedyotis rigida Fosberg"
"220","Hedyotis fissistipula Merr."
"221","Oldenlandia pubescens Valeton"
"222","Hedyotis macrosepala (Pit.) P.H.Hô"
"223","Hedyotis cheniana R.J.Wang"
"224","Oldenlandia hainanensis Chun"
"225","Oldenlandia cryptantha (Dunn) Chun"
"226","Hedyotis minutopuberula Merr. & F.P.Metcalf"
"227","Oldenlandia prostrata Pires de Lima"
"228","Hedyotis cathayana W.C.Ko"
"229","Hedyotis L."
"230","Hedyotis communis W.C.Ko"
"231","Hedyotis fruticulosa (Volkens) Merr."
"232","Hedyotis megalantha Merr."
"233","Hedyotis korrorensis (Valeton) Hosok."
"234","Hedyotis novoguineensis Merr. & L.M.Perry"
"235","Hedyotis L."
"236","Hedyotis L."
"237","Hedyotis rivalis Ridl."
"238","Hedyotis uncinella Hook. & Arn."
"239","Hedyotis acutangula Champ. ex Benth."
"240","Oldenlandia bracteosa (Hance) Kuntze"
"241","Oldenlandia vachellii (Hook. & Arn.) Kuntze"
"242","Hedyotis shiuyingiae Tao Chen"
"243","Oldenlandia bodinieri (H.Lév.) Chun"
