"","species_name"
"168","Primula suffrutescens A.Gray"
"169","Dodecatheon hendersonii A.Gray"
"170","Dodecatheon alpinum Greene"
"171","Dodecatheon clevelandii Greene"
"172","Dodecatheon conjugens Greene"
"173","Primula cuneifolia subsp. cuneifolia"
"174","Primula cuneifolia var. saxifragifolia (Lehm.) Pax"
"175","Primula nipponica Yatabe"
"176","Primula capillaris N.H.Holmgren & A.H.Holmgren"
"177","Primula cusickiana var. cusickiana"
"178","Primula cusickiana subsp. maguirei (L.O.Williams) A.J.Richards"
"179","Primula angustifolia Torr."
"180","Primula rusbyi Greene"
"181","Primula parryi A.Gray"
"182","Primula deorum Velen."
"183","Primula glaucescens Moretti"
"184","Primula glutinosa Wulfen"
"185","Primula minima L."
"186","Primula clusiana Tausch"
"187","Primula palinuri Petagna"
"188","Primula marginata Curtis"
"189","Primula villosa Wulfen"
"190","Primula hirsuta All."
"191","Soldanella alpina L."
"192","Soldanella minima Hoppe"
"193","Soldanella pusilla Baumg."
"194","Soldanella villosa Darracq"
"195","Omphalogramma souliei Franch."
"196","Omphalogramma delavayi (Franch.) Franch."
"197","Bryocarpum himalaicum Hook.fil. & Thomson"
"198","Hottonia palustris L."
"199","Hottonia inflata Elliott"
"200","Androsace brigantiaca Jord. & Fourr."
"201","Androsace puberula Jord. & Fourr."
"202","Androsace adfinis Biroli"
"203","Androsace cantabrica (Losa & P.Monts.) Kress"
"204","Androsace chaixii Gren. & Godr."
"205","Androsace obtusifolia All."
"206","Androsace helvetica (L.) All."
"207","Androsace alpina (L.) Lam."
"208","Androsace pubescens DC."
"209","Androsace ciliata DC."
"210","Androsace halleri L."
"211","Androsace rioxana A.Segura"
"212","Androsace halleri L."
"213","Androsace pyrenaica Lam."
"214","Androsace laggeri A.Huet"
"215","Androsace hedraeantha Griseb."
"216","Androsace lactea Vill."
"217","Androsace mathildae Levier"
"218","Douglasia gormanii Constance"
"219","Douglasia arctica Hook."
"220","Douglasia idahoensis Douglass M.Hend."
"221","Douglasia ochotensis (Willd. ex Roem. & Schult.) Hultén"
"222","Douglasia nivalis Lindl."
"223","Douglasia beringensis S.Kelso, Jurtzev & D.F.Murray"
"224","Androsace triflora Adans."
"225","Douglasia laevigata A.Gray"
"226","Androsace brevis (Hegetschw.) Ces."
"227","Androsace wulfeniana Koch"
"228","Androsace vitaliana (L.) Lapeyr."
"229","Androsace cylindrica subsp. willkommii P.Monts."
"230","Androsace cylindrica subsp. hirtella (Dufour) Greuter & Burdet"
"231","Androsace cylindrica subsp. cylindrica"
"232","Androsace vandellii (Turra) Chiov."
"233","Androsace hausmannii Leyb."
"234","Androsace komovensis Schönsw. & Schneew."
"235","Androsace elongata subsp. elongata"
"236","Androsace elongata var. breistrofferi Charpin & Greuter"
"237","Androsace raddeana Sommier & Levier"
"238","Androsace armeniaca Duby"
"239","Androsace albana Stev."
"240","Androsace septentrionalis L."
"241","Androsace lactiflora Pall."
"242","Pomatosace filicula Maxim."
"243","Androsace sublanata Hand.-Mazz."
"244","Androsace bulleyana Forrest"
"245","Androsace cuttingii C.E.C.Fisch."
"246","Androsace mariae Kanitz"
"247","Androsace limprichtii Pax & K.Hoffm."
"248","Androsace stenophylla (Petitm.) Hand.-Mazz."
"249","Androsace chamaejasme Wulfen"
"250","Androsace bungeana Schischk. & Bobrov"
"251","Androsace minor (Hand.-Mazz.) C.M.Hu & Y.C.Yang"
"252","Androsace sempervivoides Jacquem."
"253","Androsace delavayi Franch."
"254","Androsace spinulifera (Franch.) R.Knuth"
"255","Androsace globifera Duby"
"256","Androsace nortonii Ludlow ex Stearn"
"257","Androsace barbulata Ovcz."
"258","Androsace hookeriana Klatt"
"259","Androsace erecta Maxim."
"260","Androsace axillaris (Franch.) Franch."
"261","Androsace cuscutiformis Franch."
"262","Androsace elatior Pax & K.Hoffm."
"263","Androsace maxima L."
"264","Androsace filiformis Retz."
