"","species_name"
"228","Salvia albocaerulea Linden"
"229","Salvia sinaloensis Fernald"
"230","Salvia prunifolia Fernald"
"231","Salvia rostellata Epling"
"232","Salvia misella Kunth"
"233","Salvia occidentalis Sw."
"234","Salvia corrugata Vahl"
"235","Salvia styphelus Epling, 1938"
"236","Salvia bullulata Benth."
"237","Salvia clinopodioides Kunth"
"238","Salvia forreri Greene"
"239","Salvia mocinoi Benth."
"240","Salvia prunelloides Benth."
"241","Salvia glechomifolia Kunth"
"242","Salvia setulosa Fernald"
"243","Salvia filifolia Ramamoorthy"
"244","Salvia laevis Benth."
"245","Salvia nana Kunth"
"246","Salvia pusilla Fernald"
"247","Salvia congestiflora Epling"
"248","Salvia uliginosa Benth."
"249","Salvia lachnostachys Benth."
"250","Salvia ovalifolia A.St.-Hil. ex Benth."
"251","Salvia procurrens Benth."
"252","Salvia cinnabarina M.Martens & Galeotti"
"253","Salvia elegans Vahl"
"254","Salvia hintonii Epling"
"255","Salvia textitlana B.L.Turner"
"256","Salvia manantlanensis Ramamoorthy"
"257","Salvia tricuspidata M.Martens & Galeotti"
"258","Salvia fruticulosa Benth."
"259","Salvia parryi A.Gray"
"260","Salvia macrophylla Tausch"
"261","Salvia sagittata Ruiz & Pav."
"262","Salvia scutellarioides Kunth"
"263","Salvia cacaliifolia Benth."
"264","Salvia patens Cav."
"265","Salvia vitifolia Benth."
"266","Salvia axillaris Moc. & Sessé ex Benth."
"267","Salvia munzii Epling"
"268","Salvia vaseyi (Porter) Parish"
"269","Salvia eremostachya Jeps."
"270","Salvia clevelandii (A.Gray) Greene"
"271","Salvia apiana Jeps."
"272","Salvia mellifera Greene"
"273","Salvia brandegeei Munz"
"274","Salvia dorrii (Kellogg) Abrams"
"275","Salvia pachyphylla Epling ex Munz"
"276","Salvia mohavensis Greene"
"277","Salvia sonomensis Greene"
"278","Salvia spathacea Greene"
"279","Salvia chionopeplica Epling"
"280","Salvia leucophylla Greene"
"281","Salvia columbariae Benth."
"282","Salvia californica Jeps."
"283","Salvia greatae Brandegee"
"284","Salvia funerea M.E.Jones"
"285","Salvia carduacea Benth."
"286","Salvia dianthera Roth ex Roem. & Schult."
"287","Salvia dorystaechas B.T.Drew"
"288","Salvia aegyptiaca L."
"289","Salvia deserti Decne."
"290","Salvia herbanica A.Santos & M.Fernández"
"291","Salvia areysiana Deflers"
"292","Salvia bariensis Thulin"
"293","Salvia geminata Thulin"
"294","Salvia trichocalycina Benth."
"295","Salvia aristata Aucher ex Benth."
"296","Salvia vvedenskii Nikitina"
"297","Salvia majdae (Rech.f. & Wendelbo) Sytsma"
"298","Salvia margaritae Botsch."
"299","Salvia handelii E.Peter"
"300","Salvia lankongensis C.Y.Wu"
"301","Salvia subpalmatinervis E.Peter"
"302","Salvia aerea H.Lév."
"303","Salvia cyclostegia E.Peter"
"304","Salvia atrorubra C.Y.Wu"
"305","Salvia mairei H.Lév."
"306","Salvia cynica Dunn"
"307","Salvia kiaometiensis H.Lév."
"308","Salvia omeiana E.Peter"
"309","Salvia sikkimensis E.Peter"
"310","Salvia digitaloides Diels"
"311","Salvia flava Forrest ex Diels"
"312","Salvia bulleyana Diels"
"313","Salvia campanulata Wall. ex Benth."
"314","Salvia schizochila E.Peter"
"315","Salvia castanea Diels"
"316","Salvia maximowicziana Hemsl."
"317","Salvia przewalskii Maxim."
"318","Salvia hylocharis Diels"
"319","Salvia heterochroa E.Peter"
"320","Salvia pauciflora Kunth"
"321","Salvia paohsingensis C.Y.Wu"
"322","Salvia brachyloma E.Peter"
"323","Salvia hians Royle ex Benth."
"324","Salvia hupehensis E.Peter"
"325","Salvia evansiana Hand.-Mazz."
"326","Salvia brevilabra Franch."
"327","Salvia prattii Hemsl."
"328","Salvia potaninii Krylov"
"329","Salvia wardii E.Peter"
"330","Salvia bifidocalyx C.Y.Wu & Y.C.Huang"
"331","Salvia pogonochila Diels & E.Peter"
"332","Salvia smithii E.Peter"
"333","Salvia atropurpurea C.Y.Wu"
"334","Salvia glabrescens Makino"
"335","Salvia nipponica Miq."
"336","Salvia koyamae Makino"
"337","Salvia glutinosa L."
"338","Salvia nubicola Wall. ex Sweet"
"339","Salvia roborowskii Maxim."
"340","Salvia tricuspis Franch."
"341","Salvia umbratica Epling"
"342","Salvia substolonifera E.Peter"
"343","Salvia trijuga Diels"
"344","Salvia chinensis Benth."
"345","Salvia japonica Thunb."
"346","Salvia chienii E.Peter"
"347","Salvia chunganensis C.Y.Wu & Y.C.Huang"
"348","Salvia qimenensis S.W.Su & J.Q.He"
"349","Salvia liguliloba Y.Z.Sun"
"350","Salvia baimaensis S.W.Su & Z.A.Shen"
"351","Salvia cavaleriei H.Lév."
"352","Salvia kiangsiensis C.Y.Wu"
"353","Salvia scapiformis Hance"
"354","Salvia pygmaea Matsum."
"355","Salvia appendiculata E.Peter"
"356","Salvia akiensis A.Takano, Sera & N.Kurosaki"
"357","Salvia omerocalyx Hayata"
"358","Salvia arisanensis Hayata"
"359","Salvia lutescens (Koidz.) Koidz."
"360","Salvia ranzaniana Makino"
"361","Salvia isensis Nakai"
"362","Salvia bowleyana Dunn"
"363","Salvia sinica Migo"
"364","Salvia dabieshanensis J.Q.He"
"365","Salvia paramiltiorrhiza H.W.Li & X.L.Huang"
"366","Salvia miltiorrhiza Bunge"
"367","Salvia honania L.H.Bailey"
"368","Salvia meiliensis S.W.Su"
"369","Salvia nanchuanensis H.t'S.Sun"
"370","Salvia plectranthoides Griff."
"371","Salvia yunnanensis C.H.Wright"
"372","Salvia plebeia R.Br."
"373","Salvia petrophila G.X.Hu, E.D.Liu & Yan Liu"
"374","Salvia sonchifolia C.Y.Wu"
"375","Salvia reuteriana Boiss."
"376","Salvia sahendica Boiss. & Buhse"
"377","Salvia staminea M.Martens & Galeotti"
"378","Salvia tingitana Etl."
"379","Salvia limbata C.A.Mey."
"380","Salvia candidissima M.Bieb."
"381","Salvia vermifolia Hedge & Hub.-Mor."
"382","Salvia chloroleuca Rech.f. & Aellen"
"383","Salvia absconditiflora Greuter & Burdet"
"384","Salvia hypoleuca Benth."
"385","Salvia cassia Sam. ex Rech.f."
"386","Salvia chrysophylla Stapf"
"387","Salvia tobeyi Hedge"
"388","Salvia veneris Hedge"
"389","Salvia modesta Boiss."
"390","Salvia chionantha Boiss."
"391","Salvia cyanescens Boiss. & Balansa"
"392","Salvia microstegia Boiss. & Balansa"
"393","Salvia eriophora Boiss. & Kotschy"
"394","Salvia yosgadensis Freyn & Bornm."
"395","Salvia poculata Nábelek"
"396","Salvia anatolica Hamzaoglu & A.Duran"
"397","Salvia xanthocheila Boiss. ex Benth."
