"species_name"
"Viburnum rhytidophyllum Hemsl. ex Forbes & Hemsl."
"Viburnum maculatum Pant."
"Viburnum lantana L."
"Viburnum burejaeticum Regel & Herder"
"Viburnum mongolicum (Pall.) Rehder"
"Viburnum obovatum Walter"
"Viburnum elatum Benth."
"Viburnum rufidulum Raf."
"Viburnum prunifolium L."
"Viburnum lentago L."
"Viburnum cassinoides L."
"Viburnum nudum L."
"Viburnum lepidotulum Merr. & Chun"
"Viburnum punctatum Buch.-Ham. ex D.Don"
"Viburnum clemensiae J.Kern"
