"species_name"
"Nypa fruticans Wurmb"
"Arenga ryukyuensis A.J.Hend."
"Arenga engleri Becc."
"Arenga longicarpa C.F.Wei"
"Arenga mindorensis Becc."
"Arenga tremula (Blanco) Becc."
"Arenga porphyrocarpa (Blume ex Mart.) H.E.Moore"
"Arenga listeri Becc. ex Oliv."
"Arenga hookeriana (Becc.) Whitmore"
"Arenga talamauensis Mogea"
"Arenga longipes Mogea"
"Arenga hastata (Becc.) Whitmore"
"Arenga caudata (Lour.) H.E.Moore"
"Arenga wightii Griff."
"Arenga micrantha C.F.Wei"
"Arenga pinnata (Wurmb) Merr."
"Arenga westerhoutii Griff."
"Arenga microcarpa Becc."
"Arenga australasica (H.Wendl. & Drude) S.T.Blake ex H.E.Moore"
"Arenga undulatifolia Becc."
"Arenga obtusifolia Mart."
"Arenga plicata Mogea"
"Arenga retroflorescens H.E.Moore & Meijer"
"Arenga brevipes Becc."
"Arenga distincta Mogea"
"Wallichia oblongifolia Griff."
"Wallichia caryotoides Roxb."
"Wallichia lidiae A.J.Hend."
"Wallichia gracilis Becc."
"Wallichia marianneae Hodel"
"Wallichia nana Griff."
"Wallichia triandra (J.Joseph) S.K.Basu"
"Wallichia disticha T.Anderson"
"Caryota ophiopellis Dowe"
"Caryota zebrina Hambali, Maturb., Heatubun & J.Dransf."
"Caryota angustifolia Zumaidar & Jeanson"
"Caryota kiriwongensis Hodel"
"Caryota obtusa Griff."
"Caryota rumphiana Mart."
"Caryota maxima Blume ex Mart."
"Caryota alberti F.Muell. ex H.Wendl."
"Caryota cumingii Lodd. ex Mart."
"Caryota monostachya Becc."
"Caryota L."
"Caryota urens L."
"Caryota sympetala Gagnep."
"Caryota mitis Lour."
"Satranala decussilvae Beentje & J.Dransf."
"Hyphaene coriacea Gaertn."
"Hyphaene guineensis Schumach. & Thonn."
"Hyphaene dichotoma (D.White bis ex Nimmo) Furtado"
"Hyphaene petersiana Klotzsch ex Mart."
"Hyphaene reptans Becc."
"Hyphaene macrosperma H.Wendl."
"Hyphaene compressa H.Wendl."
"Hyphaene thebaica (L.) Mart."
"Medemia argun (Mart.) Württemb. ex H.Wendl."
"Bismarckia nobilis Hildebrandt & H.Wendl."
"Borassodendron machadonis (Ridl.) Becc."
"Borassodendron borneense J.Dransf."
"Borassus flabellifer L."
"Borassus madagascariensis Bojer, 1837"
"Borassus aethiopum Mart."
"Borassus akeassii Bayton, Ouédr. & Guinko"
"Borassus heineanus Becc."
"Lodoicea maldivica (J.F.Gmel.) Pers."
"Latania verschaffeltii Lem."
"Latania loddigesii Mart."
"Latania lontaroides (Gaertn.) H.E.Moore"
"Corypha lecomtei Becc. ex Lecomte"
"Corypha microclada Becc."
"Corypha utan Lam."
"Corypha taliera Roxb."
"Corypha umbraculifera L."
"Chuniophoenix hainanensis Burret"
"Chuniophoenix nana Burret"
"Chuniophoenix humilis C.Z.Tang & T.L.Wu"
"Nannorrhops ritchieana (Griff.) Aitch."
"Tahina spectabilis J.Dransf. & Rakotoarin."
"Kerriodoxa elegans J.Dransf."
"Sabal mauritiiformis (H.Karst.) Griseb. & H.Wendl."
"Sabal domingensis Becc."
"Sabal gretherae H.J.Quero"
"Sabal minor (Jacq.) Pers."
"Sabal palmetto Lodd."
"Sabal maritima (Kunth) Burret"
"Sabal causiarum (O.F.Cook) Becc."
"Sabal etonia Swingle ex Nash"
"Sabal mexicana Mart."
"Sabal bermudana L.H.Bailey"
"Sabal rosei (O.F.Cook) Becc."
"Sabal uresana Trel."
"Sabal pumos (Kunth) Burret"
"Sabal yapa C.Wright ex Becc."
"Washingtonia robusta H.Wendl."
"Washingtonia filifera (Rafarin) H.Wendl. ex de Bary"
"Chamaerops humilis L."
"Trachycarpus fortunei (Hook.) H.Wendl."
"Trachycarpus oreophilus Gibbons & Spanner"
"Trachycarpus takil Becc."
"Trachycarpus nanus Becc."
"Trachycarpus ukhrulensis M.Lorek & K.C.Pradhan"
"Trachycarpus latisectus Spanner, Noltie & Gibbons"
"Trachycarpus geminisectus Spanner, Gibbons, V.D.Nguyen & T.P.Anh"
"Trachycarpus princeps Gibbons, Spanner & San Y.Chen"
"Trachycarpus martianus (Wall. ex Mart.) H.Wendl."
"Rhapidophyllum hystrix (Fraser ex Thouin) H.Wendl. & Drude"
"Maxburretia gracilis (Burret) J.Dransf."
"Maxburretia rupicola (Ridl.) Furtado"
"Maxburretia furtadoana J.Dransf."
"Rhapis robusta Burret"
"Rhapis micrantha Becc."
"Rhapis subtilis Becc."
"Rhapis gracilis Burret"
"Rhapis vidalii Aver., T.H.Nguyên & P.K.Lôc"
"Rhapis humilis Blume"
"Rhapis puhuongensis M.S.Trudgen, T.P.Anh & A.J.Hend."
"Rhapis siamensis Hodel"
"Rhapis multifida Burret"
"Rhapis cochinchinensis (Lour.) Mart."
"Rhapis excelsa (Thunb.) A.Henry"
"Guihaia grossifibrosa (Gagnep.) J.Dransf., S.K.Lee & F.N.Wei"
"Guihaia argyrata (S.K.Lee & F.N.Wei) S.K.Lee, F.N.Wei & J.Dransf."
"Colpothrinax cookii Read"
"Colpothrinax aphanopetala R.Evans"
"Colpothrinax wrightii Griseb. & H.Wendl. ex Voss"
"Acoelorrhaphe wrightii (Griseb. & H.Wendl.) H.Wendl. ex Becc."
"Serenoa repens (W.Bartram) Small"
"Brahea decumbens Rzed."
"Brahea edulis H.Wendl. ex S.Watson"
"Brahea moorei L.H.Bailey ex H.E.Moore"
"Brahea calcarea Liebm."
"Brahea dulcis J.G.Cooper"
"Brahea aculeata (Brandegee) H.E.Moore"
"Brahea sarukhanii H.J.Quero"
"Brahea salvadorensis H.Wendl. ex Becc."
"Brahea pimo Becc."
"Brahea brandegeei (Purpus) H.E.Moore"
"Brahea armata S.Watson"
"Livistona humilis R.Br."
"Livistona inermis R.Br."
"Livistona lanuginosa Rodd"
"Livistona benthamii F.M.Bailey"
"Livistona muelleri F.M.Bailey"
"Livistona concinna Dowe & Barfod"
"Livistona speciosa Kurz"
"Livistona australis (R.Br.) Mart."
"Livistona fulva Rodd"
"Livistona nitida Rodd"
"Livistona decora (W.Bull) Dowe"
"Livistona alfredii F.Muell."
"Livistona lorophylla Becc."
"Livistona drudei F.Muell. ex Drude"
"Livistona rigida Becc."
"Livistona mariae F.Muell."
"Livistona nasmophila Dowe & D.L.Jones"
"Livistona victoriae Rodd"
"Livistona eastonii C.A.Gardner"
"Livistona saribus (Lour.) Merr. ex A.Chev."
"Livistona boninensis (Becc.) Nakai"
"Livistona chinensis (Jacq.) R.Br. ex Mart."
"Livistona endauensis J.Dransf. & K.M.Wong"
"Livistona halongensis T.H.Nguyên & Kiew"
"Livistona jenkinsiana Griff."
"Livistona tahanensis Becc."
"Livistona exigua J.Dransf."
"Livistona carinensis (Chiov.) J.Dransf. & N.W.Uhl"
"Saribus brevifolius (Dowe & Mogea) Bacon & W.J.Baker"
"Saribus merrillii (Becc.) Bacon & W.J.Baker"
"Saribus rotundifolius (Lam.) Blume"
"Saribus papuanus (Becc.) Kuntze"
"Saribus woodfordii (Ridl.) Bacon & W.J.Baker"
"Saribus chocolatinus (Dowe) Bacon & W.J.Baker"
"Saribus jeanneneyi (Becc.) Bacon & W.J.Baker"
"Saribus surru (Dowe & Barfod) Bacon & W.J.Baker"
"Saribus tothur (Dowe & Barfod) Bacon & W.J.Baker"
"Lanonia centralis (A.J.Hend., N.K.Ban & N.Q.Dung) A.J.Hend. & C.D.Bacon"
"Lanonia magalonii (A.J.Hend., N.K.Ban & N.Q.Dung) A.J.Hend. & C.D.Bacon"
"Lanonia dasyantha (Burret) A.J.Hend. & C.D.Bacon"
"Lanonia gracilis (Blume) A.J.Hend. & C.D.Bacon"
"Lanonia hexasepala (Gagnep.) A.J.Hend. & C.D.Bacon"
"Lanonia hainanensis (A.J.Hend., L.X.Guo & Barfod) A.J.Hend. & C.D.Bacon"
"Lanonia acaulis (A.J.Hend., N.K.Ban & N.Q.Dung) A.J.Hend. & C.D.Bacon"
"Lanonia calciphila (Becc.) A.J.Hend. & C.D.Bacon"
"Licuala tanycola H.E.Moore"
"Licuala atrovirens Saw"
"Licuala mattanensis Becc."
"Licuala modesta Becc."
"Licuala miriensis Saw"
"Licuala egregia Saw"
"Licuala bellatula Becc."
"Licuala ridleyana Becc."
"Licuala magna Burret"
"Licuala longicalycata Furtado"
"Licuala ferruginea Becc."
"Licuala merguensis Becc."
"Licuala flexuosa Burret"
"Licuala borneensis Becc."
"Licuala crassiflora Barfod"
"Licuala lambii Saw"
"Licuala steinii Burret"
"Licuala campestris Saw"
"Licuala cameronensis Saw"
"Licuala triphylla Griff."
"Licuala khoonmengii Saw"
"Licuala kiahii Furtado"
"Licuala insignis Becc."
"Licuala glaberrima Gagnep."
"Licuala graminifolia Heatubun & Barfod"
"Licuala leprosa Dammer ex Becc."
"Licuala bruneiana Saw"
"Licuala ferruginoides Becc."
"Licuala sallehana Saw"
"Licuala spinosa Wurmb"
"Licuala fractiflexa Saw"
"Licuala gjellerupii Becc."
"Licuala rumphii Blume"
"Licuala pilosa Saw"
"Licuala taynguyensis Barfod & Borchs."
"Licuala punctulata Burret"
"Licuala rheophytica Saw"
"Licuala rubiginosa Saw"
"Licuala poonsakii Hodel"
"Licuala paucisecta Burret"
"Licuala flammula Saw"
"Licuala tenuissima Saw"
"Licuala ellipsoidalis A.J.Hend., N.K.Ban & N.Q.Dung"
"Licuala elliptica Saw"
"Licuala terengganuensis Saw"
"Licuala olivifera Becc."
"Licuala cattienensis A.J.Hend., N.K.Ban & N.Q.Dung"
"Licuala lanuginosa Ridl."
"Licuala mirabilis Furtado"
"Licuala flavida Ridl."
"Licuala oninensis Becc."
"Licuala corneri Furtado"
"Licuala bidoupensis A.J.Hend., N.K.Ban & N.Q.Dung"
"Licuala leucocarpa Saw"
"Licuala fordiana Becc."
"Licuala whitmorei Saw"
"Licuala oliviformis Becc."
"Licuala thoana Saw & J.Dransf."
"Licuala ruthiae Saw"
"Licuala polyschista K.Schum. & Lauterb."
"Licuala bintulensis Becc."
"Licuala platydactyla Becc."
"Licuala chaiana Saw"
"Licuala oryzoides Saw"
"Licuala lanata J.Dransf."
"Licuala leptocalyx Burret"
"Licuala brevicalyx Becc."
"Licuala scortechinii Becc."
"Licuala burretii Saw"
"Licuala dakrongensis A.J.Hend., N.K.Ban & B.V.Thanh"
"Licuala nauroannii Burret"
"Licuala collina Saw"
"Licuala densiflora Becc."
"Licuala longipes Griff."
"Licuala robinsoniana Becc."
"Licuala atroviridis A.J.Hend., N.K.Ban & N.Q.Dung"
